Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
08/31/2020,413,2,31,58,121,72,60,49,29,15,9,0,217,195,1,191,5,63,101,12,41,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,2,5,3,4,4,6,0,15,16,0,5,1,17,4,3,1
03/06/2021,218,2,31,29,56,50,25,21,22,8,7,0,107,111,0,89,13,44,44,14,14,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,6,6,6,0,12,19,0,6,1,14,6,2,2
08/02/2021,472,3,23,66,141,109,74,40,27,11,4,0,252,218,2,112,21,113,122,16,88,0,0,1,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,3,5,1,4,3,3,4,0,16,7,0,4,0,16,3,0,0
09/13/2020,124,3,26,13,37,30,19,13,9,3,0,0,62,62,0,43,3,17,45,5,11,0,0,0,0,0,0,1,2,0,2,1,0,1,0,2,0,0,0,2,5,3,1,6,5,2,2,0,14,12,0,11,0,4,10,1,0
10/22/2020,1307,4,67,146,331,308,214,137,92,53,26,0,682,624,1,546,32,201,348,41,139,0,0,1,1,0,0,2,0,0,2,2,0,1,0,1,2,0,0,0,5,6,8,14,9,9,16,0,42,25,0,25,1,20,15,5,1
02/17/2021,386,8,33,36,119,70,70,47,24,10,10,0,193,192,1,125,9,79,119,13,41,0,0,0,0,1,2,2,3,0,2,6,0,1,0,2,4,0,1,1,2,1,6,6,8,6,3,0,14,19,0,6,0,17,9,1,0
03/08/2021,325,5,23,53,101,61,35,32,31,8,4,0,165,160,0,106,24,68,80,21,26,0,0,0,0,2,1,2,0,0,2,3,0,3,0,2,0,0,0,0,2,2,1,4,8,3,3,0,14,9,0,5,0,11,5,2,0
05/20/2021,248,4,39,49,47,54,35,27,22,13,1,0,131,116,1,59,6,119,32,4,28,0,0,0,0,0,0,1,3,0,3,1,0,0,1,3,0,0,0,1,3,8,4,5,12,4,2,0,18,21,0,6,0,30,2,0,1
06/13/2021,28,5,5,5,3,10,4,3,2,1,0,0,18,10,0,5,0,16,2,0,5,0,0,2,0,2,1,0,0,0,0,5,0,3,0,1,1,0,0,0,2,1,0,1,1,0,0,0,5,0,0,2,0,2,1,0,0
05/29/2020,460,20,50,33,115,70,85,75,42,18,22,0,249,207,4,228,10,115,43,18,46,0,0,0,1,3,5,6,5,0,11,9,0,7,0,10,2,1,0,3,0,4,7,11,9,8,8,0,31,19,0,12,1,26,9,1,1
03/16/2021,441,3,28,85,127,97,51,39,22,18,2,0,246,195,0,114,13,109,141,35,29,0,0,0,0,0,1,1,1,0,2,1,0,0,1,2,0,0,0,0,4,2,3,9,5,3,2,0,14,14,0,4,0,20,3,1,0
10/06/2021,364,5,32,86,85,75,40,34,28,9,7,0,176,186,2,63,13,95,115,24,54,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,2,4,6,5,4,7,4,0,19,13,0,3,1,19,9,0,0
04/30/2021,551,9,50,125,117,102,66,61,49,20,11,0,310,241,0,122,16,233,95,8,77,1,0,0,2,0,2,1,3,0,4,5,0,2,0,4,3,0,0,1,5,4,5,9,8,11,7,0,26,24,0,5,1,30,12,1,1
04/22/2020,1057,45,145,33,170,170,168,206,150,65,95,0,547,506,4,489,25,288,126,44,85,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,20,25,0,70,75,0,46,5,60,26,7,1
01/29/2021,590,16,42,90,142,101,93,72,57,25,10,0,308,279,3,212,21,117,158,24,58,0,0,0,2,1,7,3,3,0,2,14,0,6,2,5,3,0,0,0,3,7,2,0,15,7,8,0,28,14,0,14,1,16,9,1,1
02/25/2021,282,8,21,33,69,60,53,19,26,17,5,0,134,148,0,100,13,46,89,12,22,0,0,0,0,0,1,5,2,0,2,6,0,4,0,1,3,0,0,0,2,2,1,5,4,6,1,0,9,12,0,5,4,9,3,0,0
10/02/2020,415,4,27,46,107,98,59,40,24,30,11,0,206,209,0,180,15,45,122,18,35,0,0,0,0,1,0,2,1,0,2,2,0,2,0,1,1,0,0,0,3,4,4,4,4,4,4,0,14,12,1,8,3,8,7,1,0
08/04/2021,497,3,29,69,141,119,78,42,22,18,8,0,255,241,1,82,12,128,149,36,90,0,0,0,0,1,2,0,0,0,2,1,0,0,0,3,0,0,0,2,7,1,4,5,4,3,3,0,17,12,0,4,0,17,6,0,2
03/29/2020,282,20,130,4,29,48,54,50,50,30,17,0,128,154,0,55,12,154,41,10,10,0,1,0,1,4,4,6,4,0,3,17,0,2,2,14,2,0,0,0,6,12,25,23,26,24,14,0,56,74,0,21,3,93,10,2,1
05/02/2021,231,14,50,32,46,55,24,28,29,12,5,0,130,100,1,41,15,101,42,10,22,0,0,1,0,4,2,4,3,0,7,7,0,0,0,11,3,0,0,1,5,6,4,11,14,6,3,0,28,22,0,9,3,29,5,2,2
07/28/2020,332,3,17,36,87,75,66,33,19,9,7,0,185,145,2,159,12,77,50,9,25,0,0,0,1,0,0,1,1,0,1,2,0,0,0,2,1,0,0,1,2,7,3,1,1,1,1,0,12,5,0,8,0,7,2,0,0
07/19/2021,203,1,17,35,65,50,24,21,4,3,1,0,97,104,2,39,4,41,70,12,37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,3,3,1,2,0,13,4,0,3,0,6,7,0,1
04/17/2020,776,43,147,16,129,126,143,144,118,49,51,0,388,386,2,323,27,215,127,39,45,0,0,1,2,5,7,13,15,0,14,29,0,11,2,19,11,0,0,3,6,12,18,33,30,26,19,0,66,81,0,56,7,56,19,7,2
05/23/2021,95,6,27,15,24,18,12,8,6,4,8,0,52,43,0,16,1,57,9,3,9,0,0,1,1,1,0,0,3,0,1,5,0,1,1,3,1,0,0,0,3,3,4,4,3,4,6,0,15,12,0,4,0,19,2,2,0
04/02/2020,437,15,170,2,59,69,85,91,58,40,33,0,211,226,0,95,13,235,63,14,17,0,0,0,1,2,1,7,4,0,5,10,0,2,2,9,2,0,0,1,8,15,28,33,36,28,21,0,72,98,0,39,4,96,22,9,0
08/23/2020,130,1,26,10,43,17,23,15,12,8,2,0,71,59,0,42,3,29,46,3,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2,5,5,3,4,2,0,10,16,0,11,0,7,6,2,0
01/15/2021,1023,11,53,127,264,196,174,114,79,47,22,0,525,487,11,311,50,218,293,56,95,0,0,0,1,2,2,2,4,0,5,6,0,2,1,5,3,0,0,1,3,5,6,7,14,11,6,0,32,21,0,18,0,20,14,1,0
11/18/2020,2327,17,120,291,567,451,388,295,196,98,41,0,1180,1137,10,859,63,469,551,77,308,0,0,2,0,2,4,3,6,0,9,8,0,8,0,2,7,0,0,2,7,5,10,23,18,28,27,0,56,64,0,37,6,50,25,2,0
12/26/2020,957,19,81,94,235,180,155,140,89,41,23,0,508,446,3,392,27,148,253,54,83,0,0,0,1,0,3,9,6,0,8,11,0,5,0,6,8,0,0,2,10,5,7,13,16,16,12,0,42,39,0,27,1,34,12,6,1
11/13/2020,2694,19,121,333,649,539,402,344,244,123,60,0,1449,1237,8,1088,78,480,634,118,296,0,0,0,0,4,2,6,7,0,8,11,0,6,0,5,8,0,0,1,9,13,6,18,31,28,15,0,47,74,0,43,2,45,27,2,2
09/28/2020,420,2,28,56,101,76,69,53,40,14,11,0,216,200,4,199,5,61,99,12,44,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,4,1,3,4,6,5,5,0,14,14,0,7,1,12,6,2,0
10/24/2021,147,4,,36,30,38,19,11,4,4,5,0,82,63,2,28,11,26,47,13,22,0,0,0,0,1,3,0,0,0,2,2,0,0,1,2,1,0,0,,,,,,,,,,,,,,,,,,
09/03/2020,341,3,24,36,103,60,51,49,23,13,6,0,181,159,1,151,7,61,95,5,22,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,4,4,2,4,5,4,1,0,12,12,0,9,0,7,5,3,0
09/06/2020,143,2,11,16,44,30,17,18,10,3,5,0,72,71,0,57,0,30,47,3,6,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,3,2,2,0,7,4,0,4,0,5,2,0,0
01/24/2021,339,16,47,34,82,71,46,43,30,23,10,0,171,168,0,76,19,63,131,16,34,0,0,0,1,2,2,8,3,0,11,5,0,6,1,7,2,0,0,0,3,2,6,5,11,13,7,0,24,23,0,9,4,22,8,3,1
07/05/2020,89,3,17,6,29,19,14,11,8,2,0,0,53,35,1,27,0,25,23,6,8,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,2,2,4,3,2,1,3,0,6,11,0,6,1,6,4,0,0
05/04/2021,466,6,53,79,125,80,84,39,32,14,13,0,245,221,0,111,21,200,61,14,59,0,0,0,0,0,1,3,2,0,1,5,0,0,0,5,1,0,0,2,1,6,8,15,9,6,6,0,26,27,0,5,1,35,10,1,1
02/23/2021,315,12,18,31,91,63,37,49,25,12,7,0,156,158,1,100,17,71,96,7,24,0,0,0,1,2,2,4,3,0,5,7,0,3,0,5,4,0,0,0,3,1,3,4,2,3,2,0,12,6,0,2,1,8,5,2,0
05/27/2020,615,26,65,70,125,101,116,83,66,32,22,0,318,289,8,334,13,121,54,20,73,0,0,2,1,1,7,7,8,0,10,16,0,10,1,10,5,0,0,0,4,6,11,12,12,12,8,0,29,36,0,24,1,20,17,2,1
09/02/2020,406,3,21,42,127,81,67,46,25,12,6,0,224,181,1,175,12,68,110,12,29,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,2,4,4,2,4,1,4,0,10,11,0,10,0,6,5,0,0
10/02/2021,236,4,24,51,39,48,30,38,19,8,3,0,124,111,1,28,8,72,73,28,27,0,0,0,0,0,1,1,2,0,2,2,0,0,0,3,1,0,0,0,4,4,1,6,4,5,0,0,12,12,0,5,0,13,6,0,0
09/06/2021,274,4,25,71,63,52,40,16,21,7,4,0,136,137,1,51,11,79,83,9,41,0,0,1,0,0,0,3,0,0,2,2,0,1,0,2,1,0,0,3,3,3,1,4,8,0,3,0,16,9,0,5,1,14,2,0,3
04/04/2021,308,5,41,46,70,68,60,35,16,8,5,0,155,152,1,76,19,83,92,14,24,0,0,0,1,2,0,1,1,0,1,4,0,1,0,3,1,0,0,0,3,10,6,7,6,3,6,0,25,16,0,9,1,25,4,2,0
12/18/2020,1300,19,81,168,289,250,205,168,120,59,40,1,670,620,10,503,65,260,294,54,124,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,6,25,16,14,0,41,40,0,18,9,36,15,2,1
08/15/2020,220,5,21,18,64,41,29,34,21,11,2,0,104,114,2,80,6,55,63,6,10,0,0,0,1,0,0,2,2,0,3,2,0,0,0,3,2,0,0,1,4,2,0,5,3,5,1,0,10,11,0,7,0,10,3,1,0
05/07/2021,365,11,35,68,91,69,63,41,17,9,7,0,194,170,1,106,13,137,51,9,49,0,0,0,2,1,4,2,2,0,4,7,0,2,0,8,1,0,0,1,2,5,3,9,4,4,7,0,21,14,0,5,1,20,8,1,0
06/16/2020,209,11,24,18,58,37,31,32,21,3,9,0,117,91,1,80,5,59,28,6,31,0,1,0,2,3,1,2,2,0,5,6,0,9,0,1,1,0,0,1,4,2,3,3,5,2,4,0,16,8,0,7,1,12,3,0,1
09/18/2021,307,3,24,60,61,70,41,37,23,11,4,0,163,144,0,68,16,78,78,39,28,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,0,2,2,6,0,6,5,2,1,0,13,11,0,4,0,10,6,2,2
03/24/2020,350,2,119,1,59,67,58,56,61,34,14,0,158,192,0,64,14,157,85,10,20,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,1,3,10,14,29,27,21,14,0,48,71,0,22,0,75,16,6,0
07/17/2020,326,3,26,35,103,66,48,35,21,13,5,0,170,156,0,134,6,81,65,13,27,0,0,0,0,2,0,0,1,0,1,2,0,2,0,1,0,0,0,0,5,2,9,3,2,3,2,0,11,15,0,5,0,14,5,0,2
09/08/2021,652,7,47,133,178,133,68,63,43,22,12,0,348,298,6,144,27,172,176,39,94,0,0,0,0,3,0,2,2,0,6,1,0,1,0,5,1,0,0,1,4,10,2,8,8,5,9,0,19,28,0,7,2,27,8,2,1
06/23/2020,234,8,26,12,72,43,37,27,17,17,9,0,117,116,1,101,8,46,60,3,16,0,0,0,0,0,3,2,3,0,3,5,0,3,0,4,1,0,0,0,3,2,5,4,4,3,5,0,17,9,0,11,0,9,5,0,1
09/12/2020,136,0,11,11,31,34,25,18,11,5,1,0,69,66,1,40,9,21,47,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,5,6,0,5,1,4,1,0,0
02/22/2021,390,8,28,53,90,84,57,55,32,11,8,0,199,191,0,154,14,67,107,12,36,0,0,0,2,2,1,2,1,0,4,4,0,4,0,4,0,0,0,0,1,2,4,4,9,1,7,0,11,17,0,10,0,11,7,0,0
08/16/2021,589,3,24,62,149,148,104,60,46,13,7,0,283,304,2,129,30,134,188,17,91,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,2,2,4,3,4,5,2,2,0,13,11,0,6,1,11,5,1,0
07/14/2020,325,3,23,46,83,69,49,38,23,15,2,0,184,139,2,145,5,77,72,6,20,0,0,0,0,1,0,1,1,0,3,0,0,2,0,0,1,0,0,0,2,3,2,5,6,5,0,0,14,9,0,11,0,10,2,0,0
03/21/2020,125,2,62,0,18,25,20,28,16,13,5,0,53,72,0,27,6,62,27,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,4,6,7,18,9,14,4,0,23,39,0,12,4,34,11,1,0
04/20/2020,990,40,181,24,158,181,212,193,122,58,41,1,486,503,1,448,28,277,128,40,69,0,0,1,1,4,6,10,18,0,15,25,0,11,2,15,11,1,0,1,8,16,31,35,36,25,29,0,76,105,0,66,5,72,27,10,1
08/15/2021,289,5,31,49,63,80,34,30,20,8,5,0,141,147,1,58,21,75,93,7,35,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,3,2,0,13,18,0,11,0,13,4,1,2
11/23/2020,2377,19,126,274,544,492,360,351,202,99,55,0,1259,1113,5,977,75,454,506,92,273,0,0,1,1,2,2,5,8,0,11,8,0,8,0,7,4,0,0,3,7,7,13,18,29,19,30,0,64,62,0,40,5,55,21,3,2
09/29/2021,415,3,25,93,88,102,51,37,25,14,5,0,211,198,6,56,15,123,129,48,44,0,0,0,1,0,0,1,1,0,1,2,0,1,0,2,0,0,0,0,3,5,3,4,5,2,3,0,16,9,0,6,0,12,5,0,2
06/07/2021,102,9,16,20,20,11,19,14,10,6,2,0,53,49,0,33,3,37,19,2,8,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,5,2,3,1,0,12,4,0,5,0,8,3,0,0
03/20/2021,277,6,30,31,90,66,37,25,18,5,5,0,134,143,0,65,17,77,84,13,21,0,0,0,0,1,2,1,2,0,3,3,0,1,0,3,2,0,0,1,7,2,1,10,5,1,3,0,15,15,0,8,1,11,8,1,1
01/19/2021,1085,19,65,141,265,205,169,124,91,58,32,0,550,534,1,438,46,203,281,46,71,0,0,0,0,3,5,5,6,0,5,14,0,5,2,8,4,0,0,3,3,5,6,14,9,12,13,0,30,35,0,22,3,29,9,1,1
12/25/2020,160,20,69,8,33,24,20,16,21,17,21,0,75,84,1,43,10,48,36,11,12,0,0,1,0,2,6,4,7,0,6,14,0,8,0,4,8,0,0,0,4,7,7,7,14,11,19,0,37,32,0,27,2,25,14,1,0
09/20/2021,479,5,29,101,116,99,54,41,39,18,11,0,267,211,1,88,19,127,149,40,56,0,0,0,2,2,0,0,1,0,1,4,0,2,0,1,2,0,0,1,0,4,6,2,5,5,6,0,15,14,0,7,0,15,7,0,0
10/14/2021,340,1,32,77,71,70,44,36,27,11,4,0,205,133,2,47,15,90,101,26,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,2,8,8,3,2,0,21,11,0,7,2,13,8,0,2
03/02/2021,327,7,30,46,103,62,43,31,25,11,6,0,181,144,2,91,20,59,100,15,42,0,0,0,0,1,0,2,4,0,4,3,0,4,1,2,0,0,0,0,2,2,5,5,3,8,5,0,18,12,0,13,1,10,5,1,0
07/06/2021,75,2,7,22,17,13,6,8,6,2,1,0,45,30,0,16,2,18,18,4,17,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,2,0,5,2,0,2,2,2,1,0,0
11/20/2020,2302,31,124,329,529,432,371,267,192,109,73,0,1201,1099,2,866,69,404,545,78,340,0,0,0,5,2,7,3,14,0,16,15,0,13,1,10,7,0,0,6,3,5,21,20,29,19,21,0,68,55,1,28,5,59,26,5,1
06/05/2021,62,6,10,14,13,9,7,8,7,2,2,0,33,29,0,17,1,24,11,3,6,0,0,0,1,1,2,1,1,0,2,4,0,2,0,3,1,0,0,0,0,3,1,4,1,0,1,0,7,3,0,0,0,8,2,0,0
07/11/2020,154,2,19,8,68,23,22,13,12,8,0,0,79,75,0,38,3,47,41,10,15,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,1,2,1,3,4,1,0,8,11,0,4,1,13,1,0,0
12/27/2020,613,24,92,49,139,114,84,94,70,37,26,0,326,281,6,161,30,108,217,30,67,0,0,0,1,3,6,4,10,0,11,13,0,4,1,10,9,0,0,0,3,4,7,25,18,17,18,0,42,50,0,21,4,41,21,1,4
06/24/2021,45,0,11,7,15,10,7,4,0,1,1,0,25,20,0,7,2,18,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,4,7,0,1,2,4,3,1,0
04/30/2020,1271,40,168,57,229,222,227,188,150,96,102,0,630,638,3,633,25,269,178,35,131,0,0,3,0,4,8,11,14,0,17,23,0,13,1,18,8,0,0,1,11,16,12,34,40,24,30,0,76,92,0,64,8,58,31,4,3
05/26/2020,755,23,77,61,161,129,138,128,76,40,22,0,395,355,5,413,20,140,75,33,74,0,0,0,0,2,8,9,4,0,8,15,0,7,1,12,3,0,0,2,4,6,8,27,13,9,8,0,42,35,0,29,1,30,13,1,3
03/25/2021,675,3,33,75,243,160,82,58,35,17,5,0,309,365,1,157,24,129,260,32,73,0,0,0,1,0,1,0,1,0,1,2,0,1,0,1,1,0,0,1,2,5,6,6,7,5,1,0,12,21,0,9,0,16,7,1,0
07/30/2020,341,3,17,49,78,80,49,49,25,7,4,0,175,166,0,161,13,79,63,4,21,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,2,1,2,2,3,1,4,2,0,11,6,0,7,1,6,3,0,0
05/31/2020,121,22,39,16,28,20,22,12,13,5,5,0,59,61,1,51,1,40,10,0,19,0,0,0,3,2,5,6,6,0,8,14,0,8,0,8,6,0,0,3,4,3,5,6,13,3,2,0,16,23,0,12,1,23,1,0,2
03/09/2021,328,5,22,42,105,61,37,39,20,12,12,0,164,163,1,81,16,67,97,28,39,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,1,1,3,4,4,3,5,1,0,13,9,0,7,1,9,4,1,0
06/11/2021,39,2,14,6,12,6,6,2,3,3,1,0,18,21,0,13,2,10,8,2,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,1,1,6,1,1,0,7,7,0,3,0,10,1,0,0
02/03/2021,574,7,40,83,145,100,75,63,65,27,16,0,295,279,0,205,18,134,153,17,47,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,3,2,5,6,11,8,5,0,20,20,0,17,0,16,4,1,2
12/01/2020,2189,36,129,271,511,425,343,271,201,108,59,0,1168,1015,6,895,73,406,470,74,271,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,11,13,21,29,24,19,0,66,63,0,49,1,49,25,4,1
07/21/2021,217,0,10,38,59,53,26,24,9,4,4,0,120,97,0,35,10,70,70,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,2,0,8,2,0,1,0,6,3,0,0
05/29/2021,89,7,23,17,16,17,15,15,7,1,1,0,42,47,0,26,1,36,9,5,12,0,0,0,1,2,1,1,2,0,3,4,0,0,1,5,1,0,0,1,2,2,1,5,6,3,3,0,15,8,0,4,0,13,5,0,1
05/27/2021,122,6,18,19,32,22,15,10,15,6,3,0,65,57,0,38,0,53,18,3,10,0,0,0,0,0,2,2,2,0,4,2,0,0,0,4,2,0,0,0,0,3,3,2,5,2,3,0,11,7,0,5,0,9,2,2,0
02/13/2021,221,8,28,23,61,41,36,29,19,7,5,0,118,103,0,76,14,47,62,10,12,0,0,0,1,0,1,3,3,0,3,5,0,2,1,1,4,0,0,1,3,0,7,1,5,4,7,0,17,11,0,5,1,9,8,4,1
02/08/2021,387,13,53,47,73,67,61,54,44,19,22,0,208,178,1,119,19,94,98,17,40,0,0,2,2,2,2,3,2,0,6,7,0,5,1,2,5,0,0,1,7,7,3,7,3,13,12,0,31,22,0,12,0,19,18,3,1
10/28/2020,1739,9,91,213,462,403,288,192,110,50,21,0,906,826,7,745,46,278,413,73,184,0,0,0,1,2,4,2,0,0,2,7,0,3,0,4,2,0,0,4,8,9,10,15,16,15,14,0,50,41,0,21,2,36,28,3,1
02/06/2021,263,13,28,29,53,57,37,43,26,11,7,0,137,126,0,69,19,64,84,10,17,0,0,0,1,0,3,4,5,0,2,11,0,2,0,6,5,0,0,1,0,2,5,6,7,3,4,0,19,9,0,7,1,14,4,2,0
05/25/2021,127,3,23,15,29,24,20,18,14,5,2,0,80,47,0,28,4,62,21,3,9,0,0,0,0,1,1,0,1,0,1,2,0,0,0,2,1,0,0,0,3,3,3,6,3,2,3,0,12,11,0,0,0,18,4,0,1
01/09/2021,781,17,51,97,217,142,101,106,70,34,13,1,406,375,0,276,27,143,220,33,82,0,0,0,1,1,3,3,9,0,7,10,0,4,1,6,6,0,0,0,4,3,4,4,14,11,10,1,25,26,0,16,1,22,12,0,0
11/07/2020,1571,14,114,181,394,337,266,187,113,54,39,0,825,746,0,638,49,230,428,59,167,0,0,1,1,1,1,4,6,0,9,5,0,3,0,4,7,0,0,1,7,7,16,23,26,11,23,0,60,54,0,35,5,41,26,4,3
05/21/2020,800,34,109,75,175,137,119,122,78,51,43,0,414,370,16,426,28,163,69,23,91,0,0,1,0,3,13,11,6,0,14,20,0,17,1,6,10,0,0,1,9,11,16,17,23,21,11,0,54,55,0,47,8,40,8,5,1
03/22/2021,546,1,30,58,165,113,82,78,33,13,4,0,272,272,2,134,29,129,183,24,47,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,6,5,4,6,1,3,0,14,16,0,6,1,15,6,2,0
01/26/2021,643,12,53,76,157,122,113,87,46,30,12,0,313,327,3,216,27,138,175,32,55,0,1,0,0,0,1,4,6,0,5,7,0,2,0,7,2,1,0,1,4,5,3,9,11,10,10,0,27,26,0,14,1,25,10,2,1
03/04/2021,288,8,26,42,82,60,39,24,23,11,7,0,148,140,0,82,23,54,94,12,23,0,0,1,1,1,2,0,3,0,5,3,0,4,0,0,4,0,0,0,1,3,4,5,4,6,3,0,15,11,0,3,1,14,8,0,0
07/08/2021,76,0,5,13,30,16,5,6,3,3,0,0,43,32,1,15,1,21,21,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0
08/03/2020,428,3,31,53,128,87,68,47,24,14,7,0,217,210,1,224,13,76,82,16,17,0,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,1,1,2,4,10,3,7,3,0,9,21,1,10,2,13,5,1,0
07/18/2021,92,0,6,12,27,20,12,8,7,4,2,0,51,41,0,16,2,23,32,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,4,2,0,1,0,4,0,0,1
07/03/2021,49,0,6,6,12,17,7,5,1,0,1,0,22,26,1,11,2,15,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,5,0,3,0,2,1,0,0
02/27/2021,177,7,17,31,39,32,21,24,14,9,7,0,100,77,0,57,14,43,44,6,13,0,0,0,0,1,1,1,4,0,3,4,0,2,0,2,3,0,0,0,0,0,0,4,5,4,4,0,7,10,0,2,0,10,5,0,0
05/16/2021,156,10,34,23,34,30,22,17,15,8,7,0,86,70,0,36,2,69,28,6,15,0,0,1,1,0,3,3,2,0,4,6,0,6,2,2,0,0,0,1,3,10,5,2,7,3,3,0,21,13,0,6,0,20,4,1,3
11/14/2020,1400,16,104,168,321,277,239,172,126,76,21,0,713,686,1,446,58,244,419,57,176,0,0,0,2,1,5,6,2,0,7,9,0,6,0,7,3,0,0,3,4,6,14,20,17,28,12,0,48,56,0,34,2,34,27,6,1
08/22/2020,191,2,17,18,59,32,28,26,16,10,2,0,97,93,1,75,5,30,59,13,9,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3,2,3,6,0,0,12,5,0,3,0,10,4,0,0
06/07/2020,111,20,31,3,30,30,16,13,8,7,4,0,53,58,0,50,4,30,12,3,12,0,0,1,2,1,8,1,7,0,7,13,0,10,0,8,2,0,0,0,6,6,5,5,4,5,0,0,18,13,0,16,2,11,1,1,0
09/22/2021,401,7,24,80,87,93,61,37,25,9,9,0,194,205,2,72,11,117,127,36,38,0,1,0,1,0,0,4,1,0,3,4,0,3,0,2,2,0,0,1,3,0,4,5,4,3,4,0,13,11,0,4,0,13,6,0,1
11/04/2020,2516,8,96,303,708,563,366,290,173,84,29,0,1289,1216,11,1028,78,399,682,82,247,0,0,0,0,0,1,2,5,0,5,3,0,5,0,1,2,0,0,4,5,4,9,25,16,24,9,0,49,47,0,33,1,36,23,3,0
08/26/2021,584,3,44,97,134,133,75,53,40,35,17,0,311,272,1,114,28,172,151,22,97,0,0,0,0,1,0,0,2,0,2,1,0,1,0,2,0,0,0,2,1,5,5,5,10,10,6,0,25,19,0,6,1,21,12,1,3
